"field_type_id","default_value","required_field","search_id","field_options"
11,"TRUE",FALSE,53,NA
0,"FALSE",TRUE,54,NA
1,"True",TRUE,54,NA
2,"pghm",TRUE,54,NA
3,"geisinger-health-plan",TRUE,54,NA
4,"24",TRUE,54,NA
5,"",TRUE,54,NA
6,NA,TRUE,54,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,54,NA
8,"",FALSE,54,NA
9,NA,FALSE,54,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,55,NA
1,"True",TRUE,55,NA
2,"pghm",TRUE,55,NA
3,"geisinger-health-plan",TRUE,55,NA
4,"2",TRUE,55,NA
5,"",TRUE,55,NA
6,NA,TRUE,55,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,55,NA
0,"FALSE",TRUE,56,NA
1,"True",TRUE,56,NA
2,"pghm",TRUE,56,NA
3,"geisinger-health-plan",TRUE,56,NA
4,"3",TRUE,56,NA
5,"",TRUE,56,NA
6,NA,TRUE,56,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,56,NA
13,NA,FALSE,56,"&AUTISM_SERVICES"
0,"FALSE",TRUE,57,NA
1,"True",TRUE,57,NA
2,"pghm",TRUE,57,NA
3,"geisinger-health-plan",TRUE,57,NA
4,"4",TRUE,57,NA
5,"",TRUE,57,NA
6,NA,TRUE,57,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,57,NA
0,"FALSE",TRUE,58,NA
1,"True",TRUE,58,NA
2,"pghm",TRUE,58,NA
3,"geisinger-health-plan",TRUE,58,NA
4,"5",TRUE,58,NA
5,"",TRUE,58,NA
6,NA,TRUE,58,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,58,NA
0,"FALSE",TRUE,59,NA
1,"True",TRUE,59,NA
2,"pghm",TRUE,59,NA
3,"geisinger-health-plan",TRUE,59,NA
4,"9",TRUE,59,NA
5,"",TRUE,59,NA
6,NA,TRUE,59,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,59,NA
13,NA,FALSE,59,"&AUTISM_SERVICES&BARIATRIC_SURG&BONE_DENSITY&CARD_CATH&CARD_REHAB&CARDIAC_SURGERY&CHEMO&CTA&DIAG_RADIOLOGY&ECHO&HAND_THERAPY&ICU&LITHOTRIPSY&LTAC&MRA&MRI&MAMMOGRAPHY&NUCLEAR_MED&OBSTETRICS&OT&OPEN_MRI&PT&ULTRASOUND"
0,"FALSE",TRUE,60,NA
1,"True",TRUE,60,NA
2,"pghm",TRUE,60,NA
3,"geisinger-health-plan",TRUE,60,NA
4,"10",TRUE,60,NA
5,"",TRUE,60,NA
6,NA,TRUE,60,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,60,NA
0,"FALSE",TRUE,61,NA
1,"True",TRUE,61,NA
2,"pghm",TRUE,61,NA
3,"geisinger-health-plan",TRUE,61,NA
4,"11",TRUE,61,NA
5,"",TRUE,61,NA
6,NA,TRUE,61,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,61,NA
0,"FALSE",TRUE,62,NA
1,"True",TRUE,62,NA
2,"pghm",TRUE,62,NA
3,"geisinger-health-plan",TRUE,62,NA
4,"12",TRUE,62,NA
5,"",TRUE,62,NA
6,NA,TRUE,62,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,62,NA
13,NA,FALSE,62,"&CARD_EVENT_MON&MOBILE_CARD_TELE&PACEMAKER_MON"
0,"FALSE",TRUE,63,NA
1,"True",TRUE,63,NA
2,"pghm",TRUE,63,NA
3,"geisinger-health-plan",TRUE,63,NA
4,"16",TRUE,63,NA
5,"",TRUE,63,NA
6,NA,TRUE,63,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,63,NA
13,NA,FALSE,63,"&BONE_DENSITY&BREAST_MRI&CT_SCANS&CTA&DIAG_RADIOLOGY&ECHO&FLUOROSCOPY&MRA&MRCP&MRI&MAMMOGRAPHY&MOBILE_XRAY&OPEN_MRI&PET_SCANS&ULTRASOUND"
0,"FALSE",TRUE,64,NA
1,"True",TRUE,64,NA
2,"pghm",TRUE,64,NA
3,"geisinger-health-plan",TRUE,64,NA
4,"17",TRUE,64,NA
5,"",TRUE,64,NA
6,NA,TRUE,64,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,64,NA
13,NA,FALSE,64,"&AQUATIC_THERAPY&AUTISM_SERVICES&CARD_REHAB&HAND_THERAPY&IP_REHAB&LYMPHADEMA_PUMPS&OT&OP_PUL_REHAB&PEDS_OT&PEDS_PT&PT&ST"
0,"FALSE",TRUE,65,NA
1,"True",TRUE,65,NA
2,"pghm",TRUE,65,NA
3,"geisinger-health-plan",TRUE,65,NA
4,"18",TRUE,65,NA
5,"",TRUE,65,NA
6,NA,TRUE,65,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,65,NA
13,NA,FALSE,65,"&AED&BARIATRIC_BED&CPR&EHR&IP_HOSPICE&BI_PAP&ISOLATION&OUTPAT_REHAB&PSYCH_DEMENTIA&RESPITE&TPN&VENT_BEDS_LTC&VENT_BEDS_WEANING&WOUND_OST_NURSE"
0,"FALSE",TRUE,66,NA
1,"True",TRUE,66,NA
2,"pghm",TRUE,66,NA
3,"geisinger-health-plan",TRUE,66,NA
4,"27",TRUE,66,NA
5,"",TRUE,66,NA
6,NA,TRUE,66,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,66,NA
0,"FALSE",TRUE,67,NA
1,"True",TRUE,67,NA
2,"pghm",TRUE,67,NA
3,"geisinger-health-plan",TRUE,67,NA
4,"19",TRUE,67,NA
5,"",TRUE,67,NA
6,NA,TRUE,67,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,67,NA
0,"FALSE",TRUE,68,NA
1,"True",TRUE,68,NA
2,"pghm",TRUE,68,NA
3,"geisinger-health-plan",TRUE,68,NA
4,"1",TRUE,68,NA
5,"",TRUE,68,NA
6,NA,TRUE,68,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,68,NA
0,"FALSE",TRUE,69,NA
1,"True",TRUE,69,NA
2,"pghm",TRUE,69,NA
3,"geisinger-health-plan",TRUE,69,NA
4,"7",TRUE,69,NA
14,NA,TRUE,69,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,69,""
12,"",FALSE,69,NA
13,NA,FALSE,69,"&AIR_CLEAR_SYS&BI_DIRECT_DEVICE&BONE_GROWTH&CPMS&CUST_REHAB_EQ&DYNA_SPLINT_DEV&INSULIN_PUMPS&LYMPHADEMA_PUMPS&OSTOMY_SUPPLIES&PWR_WHEEL_CHAIRS&SCOOTERS&SEATLIFT_CHAIR&SPLINT&UROLOGICAL_SUP&WOUND_OST_SUP&WOUND_VAC_SUP"
0,"FALSE",TRUE,70,NA
1,"True",TRUE,70,NA
2,"pghm",TRUE,70,NA
3,"geisinger-health-plan",TRUE,70,NA
4,"8",TRUE,70,NA
14,NA,TRUE,70,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,70,""
12,"",FALSE,70,NA
13,NA,FALSE,70,"&HOME_HEALTH&HH_MAT_CHILD&HOSPICE"
0,"FALSE",TRUE,71,NA
1,"True",TRUE,71,NA
2,"pghm",TRUE,71,NA
3,"geisinger-health-plan",TRUE,71,NA
4,"13",TRUE,71,NA
5,"",TRUE,71,NA
6,NA,TRUE,71,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,71,NA
0,"FALSE",TRUE,72,NA
1,"True",TRUE,72,NA
2,"pghm",TRUE,72,NA
3,"geisinger-health-plan",TRUE,72,NA
4,"30",TRUE,72,NA
5,"",TRUE,72,NA
6,NA,TRUE,72,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,72,NA
0,"FALSE",TRUE,73,NA
1,"True",TRUE,73,NA
2,"pghm",TRUE,73,NA
3,"geisinger-health-plan",TRUE,73,NA
4,"14",TRUE,73,NA
5,"",TRUE,73,NA
6,NA,TRUE,73,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,73,NA
0,"FALSE",TRUE,74,NA
1,"True",TRUE,74,NA
2,"pghm",TRUE,74,NA
3,"geisinger-health-plan",TRUE,74,NA
4,"15",TRUE,74,NA
5,"",TRUE,74,NA
6,NA,TRUE,74,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,74,NA
13,NA,FALSE,74,"&MAST_SUPPLIES&ORTHO_DEV_LL&ORTHO_DEV_UL&ORTHO_SHOES&ORTHOTICS&PROSTHETICS&PROST_CUSTOM"
0,"FALSE",TRUE,75,NA
1,"True",TRUE,75,NA
2,"pgtg",TRUE,75,NA
3,"geisinger-health-system-employee-plan",TRUE,75,NA
4,"-1",TRUE,75,NA
5,"",TRUE,75,NA
6,NA,TRUE,75,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,75,NA
8,"",FALSE,75,NA
9,NA,FALSE,75,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GP&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
10,"TRUE",FALSE,75,NA
11,"TRUE",FALSE,75,NA
0,"FALSE",TRUE,77,NA
1,"True",TRUE,77,NA
2,"pgtg",TRUE,77,NA
3,"geisinger-health-system-employee-plan",TRUE,77,NA
4,"21",TRUE,77,NA
5,"",TRUE,77,NA
6,NA,TRUE,77,"10&20&30&40&50&60&70&80&90&100"
10,"TRUE",FALSE,77,NA
11,"TRUE",FALSE,77,NA
12,"",FALSE,77,NA
0,"FALSE",TRUE,78,NA
1,"True",TRUE,78,NA
2,"pgtg",TRUE,78,NA
3,"geisinger-health-system-employee-plan",TRUE,78,NA
4,"23",TRUE,78,NA
5,"",TRUE,78,NA
6,NA,TRUE,78,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,78,NA
8,"",FALSE,78,NA
9,NA,FALSE,78,"&FP&GP&GERIATRICS&INT_MED&IM_PEDS&PEDIATRICS"
10,"TRUE",FALSE,78,NA
11,"TRUE",FALSE,78,NA
0,"FALSE",TRUE,79,NA
1,"True",TRUE,79,NA
2,"pgtg",TRUE,79,NA
3,"geisinger-health-system-employee-plan",TRUE,79,NA
4,"24",TRUE,79,NA
5,"",TRUE,79,NA
6,NA,TRUE,79,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,79,NA
8,"",FALSE,79,NA
9,NA,FALSE,79,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,80,NA
1,"True",TRUE,80,NA
2,"pgtg",TRUE,80,NA
3,"geisinger-health-system-employee-plan",TRUE,80,NA
4,"2",TRUE,80,NA
5,"",TRUE,80,NA
6,NA,TRUE,80,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,80,NA
0,"FALSE",TRUE,81,NA
1,"True",TRUE,81,NA
2,"pgtg",TRUE,81,NA
3,"geisinger-health-system-employee-plan",TRUE,81,NA
4,"3",TRUE,81,NA
5,"",TRUE,81,NA
6,NA,TRUE,81,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,81,NA
13,NA,FALSE,81,"&AUTISM_SERVICES"
0,"FALSE",TRUE,82,NA
1,"True",TRUE,82,NA
2,"pgtg",TRUE,82,NA
3,"geisinger-health-system-employee-plan",TRUE,82,NA
4,"4",TRUE,82,NA
5,"",TRUE,82,NA
6,NA,TRUE,82,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,82,NA
0,"FALSE",TRUE,83,NA
1,"True",TRUE,83,NA
2,"pgtg",TRUE,83,NA
3,"geisinger-health-system-employee-plan",TRUE,83,NA
4,"5",TRUE,83,NA
5,"",TRUE,83,NA
6,NA,TRUE,83,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,83,NA
0,"FALSE",TRUE,84,NA
1,"True",TRUE,84,NA
2,"pgtg",TRUE,84,NA
3,"geisinger-health-system-employee-plan",TRUE,84,NA
4,"9",TRUE,84,NA
5,"",TRUE,84,NA
6,NA,TRUE,84,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,84,NA
13,NA,FALSE,84,"&AUTISM_SERVICES&BARIATRIC_SURG&BONE_DENSITY&CARD_CATH&CARD_REHAB&CARDIAC_SURGERY&CHEMO&CTA&DIAG_RADIOLOGY&ECHO&HAND_THERAPY&ICU&LITHOTRIPSY&LTAC&MRA&MRI&MAMMOGRAPHY&NUCLEAR_MED&OBSTETRICS&OT&OPEN_MRI&PT&ULTRASOUND"
0,"FALSE",TRUE,85,NA
1,"True",TRUE,85,NA
2,"pgtg",TRUE,85,NA
3,"geisinger-health-system-employee-plan",TRUE,85,NA
4,"10",TRUE,85,NA
5,"",TRUE,85,NA
6,NA,TRUE,85,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,85,NA
0,"FALSE",TRUE,86,NA
1,"True",TRUE,86,NA
2,"pgtg",TRUE,86,NA
3,"geisinger-health-system-employee-plan",TRUE,86,NA
4,"11",TRUE,86,NA
5,"",TRUE,86,NA
6,NA,TRUE,86,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,86,NA
0,"FALSE",TRUE,87,NA
1,"True",TRUE,87,NA
2,"pgtg",TRUE,87,NA
3,"geisinger-health-system-employee-plan",TRUE,87,NA
4,"12",TRUE,87,NA
5,"",TRUE,87,NA
6,NA,TRUE,87,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,87,NA
13,NA,FALSE,87,"&CARD_EVENT_MON&MOBILE_CARD_TELE&PACEMAKER_MON"
0,"FALSE",TRUE,88,NA
1,"True",TRUE,88,NA
2,"pgtg",TRUE,88,NA
3,"geisinger-health-system-employee-plan",TRUE,88,NA
4,"16",TRUE,88,NA
5,"",TRUE,88,NA
6,NA,TRUE,88,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,88,NA
13,NA,FALSE,88,"&BONE_DENSITY&BREAST_MRI&CT_SCANS&CTA&DIAG_RADIOLOGY&ECHO&FLUOROSCOPY&MRA&MRCP&MRI&MAMMOGRAPHY&MOBILE_XRAY&OPEN_MRI&PET_SCANS&ULTRASOUND"
0,"FALSE",TRUE,89,NA
1,"True",TRUE,89,NA
2,"pgtg",TRUE,89,NA
3,"geisinger-health-system-employee-plan",TRUE,89,NA
4,"17",TRUE,89,NA
5,"",TRUE,89,NA
6,NA,TRUE,89,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,89,NA
13,NA,FALSE,89,"&AQUATIC_THERAPY&AUTISM_SERVICES&CARD_REHAB&HAND_THERAPY&IP_REHAB&LYMPHADEMA_PUMPS&OT&OP_PUL_REHAB&PEDS_OT&PEDS_PT&PT&ST"
0,"FALSE",TRUE,90,NA
1,"True",TRUE,90,NA
2,"pgtg",TRUE,90,NA
3,"geisinger-health-system-employee-plan",TRUE,90,NA
4,"18",TRUE,90,NA
5,"",TRUE,90,NA
6,NA,TRUE,90,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,90,NA
13,NA,FALSE,90,"&AED&BARIATRIC_BED&CPR&EHR&IP_HOSPICE&BI_PAP&ISOLATION&OUTPAT_REHAB&PSYCH_DEMENTIA&RESPITE&TPN&VENT_BEDS_LTC&VENT_BEDS_WEANING&WOUND_OST_NURSE"
0,"FALSE",TRUE,91,NA
1,"True",TRUE,91,NA
2,"pgtg",TRUE,91,NA
3,"geisinger-health-system-employee-plan",TRUE,91,NA
4,"27",TRUE,91,NA
5,"",TRUE,91,NA
6,NA,TRUE,91,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,91,NA
0,"FALSE",TRUE,92,NA
1,"True",TRUE,92,NA
2,"pgtg",TRUE,92,NA
3,"geisinger-health-system-employee-plan",TRUE,92,NA
4,"19",TRUE,92,NA
5,"",TRUE,92,NA
6,NA,TRUE,92,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,92,NA
0,"FALSE",TRUE,93,NA
1,"True",TRUE,93,NA
2,"pgtg",TRUE,93,NA
3,"geisinger-health-system-employee-plan",TRUE,93,NA
4,"1",TRUE,93,NA
5,"",TRUE,93,NA
6,NA,TRUE,93,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,93,NA
0,"FALSE",TRUE,94,NA
1,"True",TRUE,94,NA
2,"pgtg",TRUE,94,NA
3,"geisinger-health-system-employee-plan",TRUE,94,NA
4,"7",TRUE,94,NA
14,NA,TRUE,94,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,94,""
12,"",FALSE,94,NA
13,NA,FALSE,94,"&AIR_CLEAR_SYS&BI_DIRECT_DEVICE&BONE_GROWTH&CPMS&CUST_REHAB_EQ&DYNA_SPLINT_DEV&INSULIN_PUMPS&LYMPHADEMA_PUMPS&OSTOMY_SUPPLIES&PWR_WHEEL_CHAIRS&SCOOTERS&SEATLIFT_CHAIR&SPLINT&UROLOGICAL_SUP&WOUND_OST_SUP&WOUND_VAC_SUP"
0,"FALSE",TRUE,95,NA
1,"True",TRUE,95,NA
2,"pgtg",TRUE,95,NA
3,"geisinger-health-system-employee-plan",TRUE,95,NA
4,"8",TRUE,95,NA
14,NA,TRUE,95,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,95,""
12,"",FALSE,95,NA
13,NA,FALSE,95,"&HOME_HEALTH&HH_MAT_CHILD&HOSPICE"
0,"FALSE",TRUE,96,NA
1,"True",TRUE,96,NA
2,"pgtg",TRUE,96,NA
3,"geisinger-health-system-employee-plan",TRUE,96,NA
4,"13",TRUE,96,NA
5,"",TRUE,96,NA
6,NA,TRUE,96,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,96,NA
0,"FALSE",TRUE,97,NA
1,"True",TRUE,97,NA
2,"pgtg",TRUE,97,NA
3,"geisinger-health-system-employee-plan",TRUE,97,NA
4,"30",TRUE,97,NA
5,"",TRUE,97,NA
6,NA,TRUE,97,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,97,NA
0,"FALSE",TRUE,98,NA
1,"True",TRUE,98,NA
2,"pgtg",TRUE,98,NA
3,"geisinger-health-system-employee-plan",TRUE,98,NA
4,"14",TRUE,98,NA
5,"",TRUE,98,NA
6,NA,TRUE,98,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,98,NA
0,"FALSE",TRUE,99,NA
1,"True",TRUE,99,NA
2,"pgtg",TRUE,99,NA
3,"geisinger-health-system-employee-plan",TRUE,99,NA
4,"15",TRUE,99,NA
5,"",TRUE,99,NA
6,NA,TRUE,99,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,99,NA
13,NA,FALSE,99,"&MAST_SUPPLIES&ORTHO_DEV_LL&ORTHO_DEV_UL&ORTHO_SHOES&ORTHOTICS&PROSTHETICS&PROST_CUSTOM"
0,"FALSE",TRUE,100,NA
1,"True",TRUE,100,NA
2,"pgxhxc",TRUE,100,NA
3,"geisinger-marketplace-hmo-pos-catastrophic",TRUE,100,NA
4,"-1",TRUE,100,NA
5,"",TRUE,100,NA
6,NA,TRUE,100,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,100,NA
8,"",FALSE,100,NA
9,NA,FALSE,100,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GP&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
10,"TRUE",FALSE,100,NA
11,"TRUE",FALSE,100,NA
0,"FALSE",TRUE,102,NA
1,"True",TRUE,102,NA
2,"pgxhxc",TRUE,102,NA
3,"geisinger-marketplace-hmo-pos-catastrophic",TRUE,102,NA
4,"21",TRUE,102,NA
5,"",TRUE,102,NA
6,NA,TRUE,102,"10&20&30&40&50&60&70&80&90&100"
10,"TRUE",FALSE,102,NA
11,"TRUE",FALSE,102,NA
12,"",FALSE,102,NA
0,"FALSE",TRUE,103,NA
1,"True",TRUE,103,NA
2,"pgxhxc",TRUE,103,NA
3,"geisinger-marketplace-hmo-pos-catastrophic",TRUE,103,NA
4,"23",TRUE,103,NA
5,"",TRUE,103,NA
6,NA,TRUE,103,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,103,NA
8,"",FALSE,103,NA
9,NA,FALSE,103,"&FP&GP&GERIATRICS&INT_MED&IM_PEDS&PEDIATRICS"
10,"TRUE",FALSE,103,NA
11,"TRUE",FALSE,103,NA
0,"FALSE",TRUE,104,NA
1,"True",TRUE,104,NA
2,"pgxhxc",TRUE,104,NA
3,"geisinger-marketplace-hmo-pos-catastrophic",TRUE,104,NA
4,"24",TRUE,104,NA
5,"",TRUE,104,NA
6,NA,TRUE,104,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,104,NA
8,"",FALSE,104,NA
9,NA,FALSE,104,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,105,NA
1,"True",TRUE,105,NA
2,"pgxhxc",TRUE,105,NA
3,"geisinger-marketplace-hmo-pos-catastrophic",TRUE,105,NA
4,"2",TRUE,105,NA
5,"",TRUE,105,NA
6,NA,TRUE,105,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,105,NA
0,"FALSE",TRUE,106,NA
1,"True",TRUE,106,NA
2,"pgxhxc",TRUE,106,NA
3,"geisinger-marketplace-hmo-pos-catastrophic",TRUE,106,NA
4,"3",TRUE,106,NA
5,"",TRUE,106,NA
6,NA,TRUE,106,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,106,NA
13,NA,FALSE,106,"&AUTISM_SERVICES"
0,"FALSE",TRUE,107,NA
1,"True",TRUE,107,NA
